时间t(s),浮子垂荡位移zf(m),浮子垂荡速度dzf/dt(m/s),浮子纵摇角位移θf(rad),浮子纵摇角速度dθf/dt(rad/s),振子垂荡位移zo(m),振子垂荡速度dzo/dt(m/s),振子纵摇角位移θo(rad),振子纵摇角速度dθo/dt(rad/s)
43.8,0.5183676976,0.5692149269,-0.07782150716,-0.07723823144,0.559876448,0.6454237335,-0.08051837801,-0.08016313194
44,0.5991173056,0.2298706059,-0.08846330839,-0.02850649875,0.6530924619,0.2770320407,-0.09157745261,-0.02972787392
44.2,0.6083747187,-0.1384676438,-0.08914591728,0.02139853531,0.6683569415,-0.1261954506,-0.09232744936,0.02193898733
44.4,0.5447550121,-0.4914916044,-0.08020073838,0.0668729038,0.6035302265,-0.5157336782,-0.08310801434,0.06903622053
44.6,0.4156555748,-0.7865854871,-0.06302513614,0.102962227,0.4661287957,-0.8445354914,-0.0653624208,0.1064336049
44.8,0.2363910621,-0.988005501,-0.03989530279,0.1259140616,0.2724488209,-1.07275335,-0.04144413208,0.1302438074
45,0.02836467703,-1.071237285,-0.01368248344,0.133582834,0.04562039505,-1.17260015,-0.01432328995,0.1382417828
45.2,-0.1835040377,-1.025996269,0.01249312602,0.125642479,-0.1871732645,-1.131751981,0.01277137222,0.1300852193
45.4,-0.3737833382,-0.8575016368,0.03562972762,0.1035846413,-0.3979746299,-0.9548736612,0.03673268393,0.1073130832
45.6,-0.5196004931,-0.5858658592,0.05318950556,0.07050544102,-0.5614302065,-0.6630778416,0.054932748,0.07312532901
45.8,-0.6034066162,-0.2436727088,0.06338252767,0.03070838955,-0.6578572891,-0.2913819232,0.0655168883,0.03197229336
46,-0.6150988245,0.127961395,0.06535676096,-0.0108277685,-0.6756258128,0.1155274091,0.0676004945,-0.01099577894
46.2,-0.5532417727,0.4843622596,0.05927340084,-0.04905218125,-0.6125655385,0.5087049539,0.0613472196,-0.05055275402
46.4,-0.4252404842,0.7827022008,0.04626044341,-0.07944416177,-0.4762278194,0.840872484,0.04792119133,-0.08201985533
46.6,-0.2464442539,0.9871752599,0.02825186249,-0.09854353855,-0.2829709667,1.072136316,0.02932083361,-0.1018145902
46.8,-0.03829151654,1.073314095,0.007733189556,-0.1043471108,-0.05598157185,1.174801088,0.008115800701,-0.1078612105
47,0.174277996,1.030925536,-0.01257483593,-0.09652555601,0.1775265589,1.136695955,-0.01288022231,-0.09981544251
47.2,0.3658289746,0.8652917359,-0.03005584,-0.0764367366,0.3895947465,0.9626126372,-0.03096081002,-0.0790785697
47.4,0.5134894273,0.5964963433,-0.04251950393,-0.04693566241,0.5548844173,0.6736863776,-0.0438596451,-0.04860110224
47.6,0.5996927759,0.2569638984,-0.0484667568,-0.01200551805,0.6537173409,0.3048021203,-0.05002496585,-0.01250126522
47.8,0.6142729356,-0.1124824362,-0.04726692548,0.02374469102,0.6744246592,-0.09965176696,-0.04880296359,0.02445458084
48,0.5556618846,-0.467561126,-0.03922608287,0.05565466207,0.6147235404,-0.4911605174,-0.04050863705,0.05744626378
48.2,0.4310489642,-0.765868203,-0.02553904375,0.07958993941,0.481959335,-0.8229344146,-0.02637627671,0.08219690996
48.4,0.2554873744,-0.9719620275,-0.00813151401,0.09245207801,0.2921891881,-1.05552453,-0.00839629577,0.09550082081
48.6,0.05006056993,-1.061584383,0.01058787035,0.09256044432,0.06822323125,-1.161525571,0.01094118425,0.0956185933
48.8,-0.160665948,-1.024513927,0.02803504356,0.07985977617,-0.1631353175,-1.128803704,0.0289643724,0.08249199922
49,-0.3515971845,-0.8657168538,0.04177982597,0.05592856588,-0.3743146737,-0.9618696074,0.04316044631,0.05775280419
49.2,-0.5001086237,-0.6046677155,0.04985670802,0.02378722638,-0.5402733893,-0.6812440219,0.05149704534,0.02452443197
49.4,-0.5887334496,-0.2729350492,0.05101897045,-0.01247098371,-0.6414771712,-0.3209065541,0.05268516449,-0.01295976909
49.6,-0.6072170541,0.0896652316,0.04490480125,-0.04818200961,-0.6661988112,0.07585108872,0.04635101905,-0.04987586764
49.8,-0.553697263,0.4398759439,0.03209463258,-0.07868571809,-0.6118704775,0.4616568975,0.03309537795,-0.08140390793
50,-0.4348754864,0.7361803664,0.01405200179,-0.09990409411,-0.4853335314,0.7907389217,0.01443239663,-0.103326098
50.2,-0.2651659942,0.9437360264,-0.007045714666,-0.1088530638,-0.3019644882,1.024369804,-0.007385486939,-0.112556349
50.4,-0.06493289973,1.0384727,-0.02856700603,-0.1040257427,-0.08379048939,1.135426075,-0.02963622673,-0.1075368004
50.6,0.1419675118,1.009872733,-0.04774563818,-0.08559998504,0.1431725281,1.111525447,-0.04945861831,-0.08845256281
50.8,0.3310405582,0.8621143683,-0.06202161209,-0.0554438519,0.3520351204,0.9563811512,-0.06420504257,-0.0572373723
51,0.4800601096,0.6134576988,-0.06936259978,-0.01691657863,0.5182282761,0.689229407,-0.07177400862,-0.01736764447
51.2,0.571682817,0.2939638618,-0.06852675875,0.02551300726,0.6223955678,0.3424177111,-0.07088203881,0.02653236422
51.4,0.595462034,-0.05816434617,-0.05923446939,0.06678677518,0.6526428955,-0.04254006131,-0.06124131204,0.06922892589
51.6,0.5490283433,-0.4011715287,-0.04222709402,0.101855622,0.6058851438,-0.4199568036,-0.04362040247,0.1054979683
51.8,0.4383049466,-0.6947143303,-0.0192040949,0.1262854319,0.4881390847,-0.7454097883,-0.01977914865,0.1307520984
52,0.2767419603,-0.904609661,0.007355778346,0.1367987667,0.313738443,-0.9809735713,0.007716437271,0.1416011187
52.2,0.08366993703,-1.006807408,0.03446970162,0.1316873687,0.1035749227,-1.099631379,0.0357790103,0.1362788574
52.4,-0.1180241125,-0.9901272805,0.0589912275,0.1110452401,-0.1174170345,-1.08835326,0.06115223527,0.1148843194
52.6,-0.3046172937,-0.8574512985,0.0779767513,0.0767927427,-0.3232272298,-0.9494934961,0.08079004046,0.07940657165
52.8,-0.4543436197,-0.6252495976,0.08903525014,0.03248646448,-0.4898342437,-0.7003627056,0.09221854974,0.03352791938
53,-0.5499299747,-0.3215151608,0.0906200219,-0.01706532492,-0.598006116,-0.3710471167,0.09383797914,-0.0177741141
53.2,-0.5805803234,0.01763078981,0.08222746795,-0.06633887184,-0.6355111884,-0.0007527477184,0.0851283219,-0.06878175814
53.4,-0.5431815678,0.3522484099,0.06447842516,-0.1097219434,-0.5984863975,0.3668782566,0.06673347111,-0.1136859458
53.6,-0.4425984496,0.6432878549,0.03907096268,-0.1421596813,-0.4918122462,0.688917505,0.0404123084,-0.1472547745
53.8,-0.29103315,0.8571412553,0.00860837574,-0.1597445479,-0.3284618666,0.9281580622,0.008860620664,-0.1654441047
54,-0.1065348527,0.9695083608,-0.02367938619,-0.1601814895,-0.1279119439,1.057396756,-0.02457727974,-0.1658790125
54.2,0.08915731846,0.9681336139,-0.05429011278,-0.1430733627,0.08618833195,1.062500806,-0.05627541191,-0.1481492135
54.4,0.2731791853,0.8541100736,-0.07983976113,-0.1099920523,0.2888101357,0.9439171574,-0.08273028057,-0.1138826722
54.6,0.4242112121,0.6416165923,-0.09744462215,-0.06432521287,0.4564693845,0.7164689751,-0.1009564785,-0.06658696971
54.8,0.5249416313,0.3561384934,-0.1050514986,-0.01091437402,0.5699412701,0.4074849798,-0.1088284773,-0.01127471415
55,0.5640395039,0.03139715381,-0.1016777814,0.04447572856,0.6164523321,0.05350000518,-0.1053291544,0.04608575653
55.2,0.5374145618,-0.2946397787,-0.08753334157,0.09579709703,0.5911020179,-0.3040728034,-0.09067598624,0.0992327984
55.4,0.4486260031,-0.584194711,-0.0640094724,0.13739532,0.4973580125,-0.6237845555,-0.06630961857,0.1423121098
55.6,0.3084024597,-0.8040451819,-0.03353519265,0.1646463689,0.3465786346,-0.8689422376,-0.03474513103,0.1705359491
55.8,0.1333383874,-0.9293152541,0.0006836641245,0.1744806341,0.1566284502,-1.01179754,0.0006980424501,0.1807256583
56,-0.05607377854,-0.9462636679,0.03501373901,0.1657341106,-0.05024309176,-1.036658132,0.03625769543,0.1716752907
56.2,-0.2378418535,-0.8537602733,0.06579282022,0.1392862045,-0.2500075119,-0.9415769893,0.06814157095,0.144294376
56.4,-0.3910220262,-0.6632968452,0.08973316586,0.09796788592,-0.4196425853,-0.7384432056,0.0929449211,0.1015129658
56.6,-0.498122492,-0.3975482756,0.1042841001,0.04625008976,-0.5397751163,-0.4514831402,0.1080259319,0.04795919201
56.8,-0.5470882077,-0.08766570283,0.1079130373,-0.01025265555,-0.5968794393,-0.1143624102,0.1117967284,-0.01055447027
57,-0.5326434675,0.2303743809,0.1002732826,-0.06540729058,-0.5847842662,0.233763542,0.1038971886,-0.06767819778
57.2,-0.4568449214,0.5199374198,0.08223976772,-0.1132452069,-0.5053224111,0.5527871882,0.08523205248,-0.1172318261
57.4,-0.3287894388,0.7479333019,0.05580883609,-0.1486257871,-0.3680576279,0.8062507117,0.0578672926,-0.153891793
57.6,-0.1635182077,0.888574659,0.02387358798,-0.167805409,-0.1891287549,0.9654867867,0.02479764754,-0.1737802858
57.8,0.01975039045,0.9262675811,-0.01009963734,-0.168847686,0.0106485462,1.012831899,-0.01038821621,-0.1748900968
58,0.1998515437,0.8573145725,-0.04245693252,-0.1518289181,0.2081991642,0.9435563649,-0.04390692339,-0.1572975297
58.2,0.3561101365,0.6902476722,-0.06976100959,-0.1188161764,0.3808449911,0.7663045461,-0.07219882541,-0.1231399645
58.4,0.4707030841,0.4447666262,-0.08916833284,-0.07362142922,0.5088959982,0.5020095517,-0.09231847993,-0.07636158308
58.6,0.5306796243,0.1494149791,-0.09873689361,-0.02136064894,0.5778817434,0.1814194575,-0.1022533799,-0.02225718695
58.8,0.5294124371,-0.1617317747,-0.09763040505,0.03213101461,0.580172507,-0.1584725463,-0.1011354976,0.03313303755
59,0.4673188357,-0.4529828896,-0.08619665047,0.08096069358,0.5158105137,-0.478680855,-0.0893225812,0.08370815903
59.2,0.3517751831,-0.6911059898,-0.0659121632,0.1198401567,0.3924625407,-0.7426765846,-0.06834108914,0.123992159
59.4,0.196239544,-0.8490957317,-0.03920068234,0.1446736131,0.2245052365,-0.9205287926,-0.04069844976,0.1497425138
59.6,0.01868700466,-0.9092135757,-0.009147160743,0.153004478,0.03135239844,-0.9922721556,-0.009587169441,0.1584128702
59.8,-0.1604609135,-0.8649598611,0.02085914476,0.1442711799,-0.1647816774,-0.9501259787,0.02148451862,0.1494181231
60,-0.320675283,-0.7217617681,0.04751113531,0.1198443194,-0.3414262371,-0.7993211348,0.04909265781,0.1241732091
60.2,-0.4436608137,-0.4963064805,0.06795548448,0.08284280257,-0.4784157795,-0.5574494892,0.07028227025,0.08590312341
60.4,-0.5154336362,-0.2146015438,0.08010709839,0.03775202526,-0.5601792878,-0.2524167875,0.08289296389,0.03924801599
60.6,-0.5279015194,0.0910129837,0.08287106467,-0.01011016249,-0.5774989793,0.08076366164,0.08578883906,-0.01028933183
60.8,-0.4797693586,0.385559243,0.07624771286,-0.05521674345,-0.5285415253,0.4039701873,0.07896744715,-0.05698849618
61,-0.376669573,0.635403765,0.06131012275,-0.09247124676,-0.4190474873,0.680311057,0.0635367455,-0.09557350375
61.2,-0.2305048468,0.8120768975,0.04005826429,-0.1177897045,-0.2616600207,0.878311668,0.04156435745,-0.1218152508
61.4,-0.05807957512,0.8954988192,0.01516820263,-0.1285579234,-0.07447100524,0.9754788588,0.01581819626,-0.1330049692
61.6,0.1208235122,0.876249177,-0.01033319458,-0.1239121319,0.1210491644,0.9608416607,-0.01057006243,-0.1282449658
61.8,0.2857027093,0.7566255458,-0.03342923695,-0.1048120097,0.3025026785,0.836183508,-0.03447850396,-0.1085245306
62,0.4176761789,0.5503724277,-0.05146747695,-0.07389953772,0.4491181978,0.6158283152,-0.05316140934,-0.07657419335
62.2,0.5016350111,0.2811121747,-0.06246546844,-0.03516217127,0.5441180625,0.3250054853,-0.06456576114,-0.0365174467
62.4,0.5279663159,-0.02034464567,-0.06533286346,0.006558400795,0.5766305532,-0.003021264323,-0.06756122395,0.006637389448
62.6,0.49365076,-0.3195056218,-0.05998462863,0.04615283473,0.5429303167,-0.3307371782,-0.0620574869,0.04760404429
62.8,0.4026096226,-0.5821234273,-0.04733318785,0.0788561678,0.4468658974,-0.6206447397,-0.04899633315,0.08145160801
63,0.2652612849,-0.7780991104,-0.02916167253,0.1008128754,0.2994251332,-0.8395345622,-0.03022067486,0.1041893196
63.2,0.097336576,-0.8849193486,-0.007894490832,0.1095284723,0.1174866952,-0.9622752651,-0.008237312446,0.1132340288
63.4,-0.08191348581,-0.8902368616,0.01370653345,0.1041549281,-0.0781016572,-0.9746918215,0.01409736197,0.1077057486
63.6,-0.2519147689,-0.7932989561,0.03288355998,0.08557705826,-0.2649008728,-0.8752036103,0.0339305506,0.08851729619
63.8,-0.3931226213,-0.605058606,0.04722053745,0.05629074422,-0.421444886,-0.6750325901,0.04876256768,0.05824852861
64,-0.4892622452,-0.3469511528,0.05493693065,0.02008851721,-0.5296997817,-0.3969532036,0.05675079459,0.02082122792
64.2,-0.5292009624,-0.0484710287,0.05510232428,-0.01840917794,-0.5771371863,-0.07272081298,0.05693180394,-0.01898573873
64.4,-0.5082374325,0.2561801972,0.04774643806,-0.05432052904,-0.5581840395,0.2605339248,0.04933529182,-0.05612252314
64.6,-0.428658447,0.531996225,0.03385166266,-0.08309872636,-0.4748809267,0.5645383986,0.03497646849,-0.08588532209
64.8,-0.2994968224,0.7471760052,0.01522930606,-0.1010867526,-0.3366706323,0.8042591598,0.01572812565,-0.1044904402
65,-0.1355148261,0.8767836904,-0.005705344237,-0.105964226,-0.159337454,0.9519313028,-0.005912001011,-0.1095367096
65.2,0.04447377849,0.9056381937,-0.02623193255,-0.09703281731,0.0367850495,0.9902736958,-0.02713042763,-0.1003009157
65.4,0.2197537121,0.8300974113,-0.04366184634,-0.07530597778,0.2291359134,0.9145176784,-0.04514635605,-0.0778307618
65.6,0.3700857231,0.6585264406,-0.05567228313,-0.04339198955,0.3955144884,0.7330100361,-0.05755729292,-0.04482398288
65.8,0.4780397445,0.4103884259,-0.06059719233,-0.005183939874,0.5166382865,0.4663126126,-0.06264007033,-0.005307669202
66,0.5310152073,0.1140541681,-0.05763978185,0.03460677734,0.5783768422,0.144892667,-0.05957072836,0.03584433922
66.2,0.522714361,-0.1964256044,-0.04698056203,0.07101812886,0.5734028638,-0.1943395298,-0.04853632322,0.07349876986
66.4,0.4538959138,-0.485220411,-0.0297673027,0.09943878784,0.5020672884,-0.5122550136,-0.03072455695,0.1028851145
66.6,0.3323180619,-0.7188476668,-0.007987339031,0.1161714415,0.3723929253,-0.7720109064,-0.008191673878,0.120178496
66.8,0.1718728282,-0.8700532688,0.0157632786,0.1188905918,0.1991822318,-0.9433181784,0.0163763831,0.1229733856
67,-0.008993046902,-0.9209954534,0.03858690221,0.1069396195,0.002336927607,-1.005978186,0.03998173718,0.1105910127
67.2,-0.1893923658,-0.8653592353,0.05763152365,0.08143068514,-0.1954211547,-0.9522742752,0.05967386147,0.0841827648
67.4,-0.3484054923,-0.7091494612,0.07043696572,0.04513421857,-0.3711680403,-0.7879337609,0.0729077852,0.04661585789
67.6,-0.4675050695,-0.4700614669,0.07523869029,0.002169577694,-0.504433414,-0.5315387268,0.07785844702,0.002153252094
67.8,-0.5327165153,-0.1754923434,0.07119260513,-0.04246797572,-0.5795867339,-0.2124428155,0.07365330105,-0.04403582328
68,-0.5362620469,0.1405860006,0.0584933222,-0.08348930122,-0.5876751997,0.1325750827,0.06049466707,-0.08647815445
68.2,-0.4774941658,0.4415368611,0.03837069674,-0.1159345375,-0.5274967347,0.463540793,0.03965612317,-0.1200414072
68.4,-0.3630057208,0.6923028805,0.01296371782,-0.1357642521,-0.4057784443,0.7419132197,0.01335197634,-0.1405458803
68.6,-0.2058986243,0.8634929034,-0.01491473724,-0.1403487325,-0.2364340952,0.9350755595,-0.0155062079,-0.1452708599
68.8,-0.02429109726,0.9348345751,-0.0420958234,-0.1287970702,-0.03898115425,1.020165447,-0.04363863477,-0.1332951867
69,0.1607674277,0.8975859098,-0.06541893257,-0.1020860825,0.1637035987,0.9867929606,-0.06777420915,-0.1056306801
69.2,0.3277343783,0.7556173504,-0.08210005917,-0.06297228538,0.3480324864,0.8383215926,-0.08503177106,-0.06513103871
69.4,0.4570828957,0.5250288886,-0.09006135935,-0.0156953714,0.4924530207,0.5915525351,-0.09326116962,-0.01618496044
69.6,0.5335890784,0.2323370075,-0.08818310583,0.03449396241,0.579971753,0.2748380437,-0.09130402072,0.03577253484
69.8,0.5481291504,-0.08856622377,-0.07644795992,0.08192831883,0.6001597406,-0.07516638646,-0.07914301665,0.08487519625
70,0.4987736056,-0.4003343148,-0.05595975994,0.1211719733,0.550402077,-0.4177403157,-0.05792136155,0.1254966085
70.2,0.3910462453,-0.6665145142,-0.02883344729,0.1476485593,0.4362408045,-0.7128375667,-0.0298288325,0.1528998651
70.4,0.2373129644,-0.855816367,0.002032347577,0.1581752766,0.2707657009,-0.9257744296,0.002133612072,0.1637905106
70.6,0.05536688864,-0.94579983,0.03327488818,0.1513412573,0.07311871801,-1.031316938,0.03448462775,0.1567082005
70.8,-0.1336288911,-0.9255467807,0.06144310362,0.1276854322,-0.1337177951,-1.01668395,0.06365144551,0.1322108494
71,-0.3076033856,-0.7969962273,0.0833868649,0.08965218801,-0.3255938397,-0.8831067986,0.08637282187,0.09282879086
71.2,-0.4461580292,-0.5747784938,0.09661527682,0.04132866374,-0.4800145533,-0.6457535588,0.1000699295,0.04279291689
71.4,-0.532963137,-0.2845591323,0.09958281627,-0.01200727239,-0.5787826044,-0.3320170863,0.1031425743,-0.01243315187
71.6,-0.5576882526,0.03992123076,0.09187022619,-0.06447739333,-0.6101490262,0.02164141203,0.09515648372,-0.06676411977
71.8,-0.5172373575,0.3607702275,0.07423899466,-0.1102647562,-0.5702173381,0.3739301998,0.0768997487,-0.114177875
72,-0.4161404317,0.6403738734,0.04855264362,-0.144271133,-0.4634322279,0.6835535106,0.05030139699,-0.1493960265
72.2,-0.2660513335,0.8458147326,0.01757326916,-0.1626950184,-0.3020908911,0.9140616964,0.01822083005,-0.1684822719
72.4,-0.08440691552,0.9527578779,-0.01534393792,-0.1634639495,-0.1049298762,1.038153968,-0.01586835942,-0.1692899999
72.6,0.1075986695,0.9483443524,-0.04662375501,-0.1464714615,0.1050505584,1.040924084,-0.04826454992,-0.1517077001
72.8,0.2874891053,0.8327465468,-0.07286935961,-0.1135913389,0.303271931,0.9216613863,-0.07545054232,-0.1176738648
73,0.4341410779,0.6191960969,-0.09124096984,-0.06846732729,0.4664589282,0.6939881247,-0.09448555487,-0.07095946619
73.2,0.5302699026,0.33247434,-0.09977176034,-0.01610220162,0.575378239,0.3843094483,-0.1033323192,-0.0167427249
73.4,0.5644723535,0.006036892038,-0.09758526845,0.03770691537,0.6171116912,0.02875163,-0.1010822302,0.03897530858
73.6,0.5325844538,-0.3218939804,-0.08498975381,0.08702249093,0.5865941368,-0.3310564493,-0.08805314145,0.09004761648
73.8,0.4381918445,-0.612812143,-0.06343902708,0.1264351015,0.4872321976,-0.6528652799,-0.06574894235,0.1308732335
74,0.2922297259,-0.8324586664,-0.03536450571,0.151670272,0.3305277607,-0.8987764177,-0.03668582872,0.1570254878
74.2,0.1117165792,-0.9548666009,-0.003897929898,0.16006456,0.1347473107,-1.039717286,-0.004105369059,0.1657449587
74.4,-0.08223173769,-0.9654404158,0.02748340433,0.1508569282,-0.07720901915,-1.058889064,0.02839266934,0.1562412861
74.6,-0.2668755099,-0.8627035694,0.05534829297,0.125262753,-0.2804897974,-0.9537772353,0.05725571498,0.1297700175
74.8,-0.4205220259,-0.6585039881,0.07669548349,0.08632283453,-0.4512112812,-0.7364830524,0.07937577402,0.08947656204
75,-0.5250793805,-0.3766489661,0.0892861454,0.03854561484,-0.5692694134,-0.4323320398,0.09243366677,0.040026077
75.2,-0.5681918145,-0.0501266656,0.09188742066,-0.01261550661,-0.6207129089,-0.07691938472,0.095151264,-0.01293738399
75.4,-0.5447038541,0.2827610293,0.08439988116,-0.06138908588,-0.5993965127,0.2880625853,0.08742358507,-0.0634396742
75.6,-0.4572791981,0.5829000158,0.0678551606,-0.1023443615,-0.5077178833,0.6197246912,0.07031652835,-0.1058583698
75.8,-0.3160997518,0.8149695173,0.04428499152,-0.1310060358,-0.3563493797,0.8790316023,0.04593149091,-0.1355591858
76,-0.1376786873,0.9516079883,0.01647763304,-0.144354759,-0.1629945798,1.035406613,0.0171534062,-0.1494141709
76.2,0.0570739095,0.9766467193,-0.01234948219,-0.141156482,0.04968538551,1.070345814,-0.01268797609,-0.1461428383
76.4,0.2453057708,0.8870279417,-0.03892259817,-0.122083873,0.2567323088,0.9796132721,-0.04020395409,-0.1264381194
76.6,0.4049087683,0.6931792535,-0.06028671302,-0.0896172092,0.4338251624,0.7737560532,-0.06233510168,-0.09286408218
76.8,0.5171203414,0.4177984337,-0.07413965467,-0.04773772141,0.5601423828,0.4768763321,-0.07669711721,-0.04953881875
77,0.5687332441,0.09319059276,-0.07908696868,-0.00145033122,0.6208145619,0.1238038828,-0.08184476371,-0.001640706469
77.2,0.5536527969,-0.2425291421,-0.0747888711,0.04380770911,0.6086779873,-0.2439984836,-0.07742413534,0.04520349022
77.4,0.4736176592,-0.5499199299,-0.0619832399,0.08280283462,0.5251218101,-0.583313938,-0.06419664742,0.08557682446
77.6,0.3379987586,-0.7928576348,-0.04238312946,0.1111116034,0.3799285011,-0.8542595559,-0.04393316338,0.1148998468
77.8,0.1626997552,-0.9427876644,-0.01846189848,0.1256271645,0.1901260384,-1.024982725,-0.01919178857,0.1299549096
78,-0.03171158133,-0.9820864923,0.00684795744,0.1249074077,-0.02201310456,-1.075411816,0.006993681881,0.1292466925
78.2,-0.2224209826,-0.9061354337,0.0305062897,0.109325228,-0.2315904248,-0.9996186682,0.03147743739,0.113157978
78.4,-0.3870494643,-0.7238623927,0.04972548304,0.08100466164,-0.4140087601,-0.8065144768,0.0513743879,0.08388384236
78.6,-0.5062833971,-0.4566882499,0.06229698856,0.04355177581,-0.54786366,-0.5187976291,0.06439812801,0.04515342514
78.8,-0.5661432107,-0.1360028773,0.06684606628,0.001613183626,-0.6174582499,-0.1702783955,0.06912465615,0.001773270556
79,-0.5596238422,0.2005308429,0.06298526639,-0.03968489255,-0.6146456579,0.1981031154,0.06515133996,-0.04095300875
79.2,-0.4875142542,0.5134086455,0.05134926212,-0.07535030151,-0.5397825384,0.5430954514,0.05313312058,-0.07785972578
79.4,-0.3583002142,0.7659295203,0.03350771973,-0.1011187633,-0.4016821497,0.8242223121,0.03469251052,-0.104533619
79.6,-0.1871625778,0.9285062382,0.01176729666,-0.1139577854,-0.2165733963,1.008537685,0.01221484698,-0.1178354105
79.8,0.005810207569,0.982134758,-0.01111309467,-0.112421525,-0.006189298924,1.074490145,-0.01144623445,-0.1162671776
80,0.1979843294,0.9206153487,-0.03225946155,-0.09681518114,0.2047893173,1.014442644,-0.03331762545,-0.100142663
80.2,0.3668391875,0.7512659312,-0.04903196417,-0.06915008909,0.391633559,0.8355532885,-0.05066808982,-0.07154101575
80.4,0.4926095018,0.4940461117,-0.0593445241,-0.03289543539,0.532468324,0.5589160699,-0.06133899415,-0.03405006764
80.6,0.5606005757,0.1791975685,-0.06191674734,0.007443470176,0.6108352973,0.2170656102,-0.06400503543,0.00766989742
80.8,0.5629053009,-0.1563192111,-0.05642821403,0.04686998149,0.6176165412,-0.1498577744,-0.05833396814,0.04844975912
81,0.4993222906,-0.4731708949,-0.04355682912,0.08049908407,0.5520938571,-0.4988294142,-0.04502637853,0.08323543473
81.2,0.3773687696,-0.7342679536,-0.02489672473,0.1041468325,0.4220210839,-0.7889915734,-0.02573082878,0.1076978076
81.4,0.211388368,-0.9091093678,-0.002765526998,0.1148361699,0.2427026969,-0.9864407758,-0.00284451457,0.1187561795
81.6,0.0208602186,-0.9773460489,0.02007603999,0.1111589289,0.03518875198,-1.068189757,0.02077680165,0.1149529434
81.8,-0.1718907536,-0.9311466644,0.04075879568,0.0934508051,-0.1762003075,-1.02484103,0.04216500839,0.09663474896
82,-0.3443126834,-0.7760912291,0.05665407498,0.06375818625,-0.3667273496,-0.8616615484,0.05860071444,0.06591829489
82.2,-0.476267143,-0.5304913034,0.06569533482,0.02560032502,-0.5141354475,-0.5979364456,0.06794602404,0.02644434122
82.4,-0.5523816732,-0.2232204485,0.06663384977,-0.0164454358,-0.6012484429,-0.2646820452,0.06890912917,-0.01705139976
82.6,-0.5638396161,0.1096870114,0.059197668,-0.05728668843,-0.6179712715,0.09900953647,0.06120881317,-0.05930011226
82.8,-0.5093990326,0.4292673084,0.04413437943,-0.09192325037,-0.5624572758,0.4505623131,0.04561873479,-0.09512825989
83,-0.3955233143,0.698191013,0.0231319588,-0.1160469566,-0.441307921,0.7489046285,0.02388554892,-0.1200782428
83.2,-0.2356103957,0.8851242771,-0.001373623541,-0.1265628444,-0.2687839788,0.9592686887,-0.001470146856,-0.1309477417
83.4,-0.04841297748,0.9683779304,-0.02648187732,-0.1219696503,-0.06512297698,1.057240452,-0.02744712866,-0.1261834988
83.6,0.1441634778,0.9384197691,-0.0491693196,-0.1025538929,0.1458380211,1.031588451,-0.05091694441,-0.1060822087
83.8,0.3196260061,0.7989596868,-0.06664898109,-0.07037359948,0.3394546059,0.8855444737,-0.06899592727,-0.07277373069
84,0.4575219956,0.5664850687,-0.0767054719,-0.02903239563,0.493154814,0.6363911376,-0.07939192751,-0.02998735562
84.2,0.5418225483,0.268305342,-0.07796582221,0.01673066219,0.5890699165,0.3134096713,-0.08068458982,0.01737261748
84.4,0.5627837365,-0.06066151541,-0.07007363663,0.06158836304,0.6161097038,-0.04556740107,-0.07250558065,0.06379321275
84.6,0.5180699273,-0.3819816311,-0.05374527167,0.1002462643,0.5712415686,-0.3985919774,-0.05559672832,0.1037953456
84.8,0.4130101154,-0.6581968852,-0.03070046694,0.128064858,0.4598263508,-0.7045038632,-0.03173823787,0.1325777011
85,0.2599597323,-0.8571904743,-0.003474535329,0.1416100801,0.2949744028,-0.9277286473,-0.003554329324,0.1465864778
85.2,0.07684479147,-0.9559178185,0.02486686776,0.1390672929,0.09599970086,-1.042410911,0.02578195115,0.1439438564
85.4,-0.1149396942,-0.9430699415,0.05107785176,0.1204695072,-0.1138452723,-1.035403136,0.05291106967,0.1246842354
85.6,-0.2930303716,-0.8203623049,0.07210695118,0.0877120634,-0.3100879143,-0.9077656767,0.07467476254,0.09076947131
85.8,-0.4367029001,-0.6023031941,0.08545290327,0.0443507564,-0.4698892301,-0.6746077519,0.08848426112,0.04587999383
86,-0.5292820808,-0.314473241,0.08946004387,-0.00479439545,-0.5747002012,-0.3632931264,0.09262603253,-0.004995239671
86.2,-0.5600747218,0.009479187096,0.08351859873,-0.05418482114,-0.6124121028,-0.01022437027,0.08646909674,-0.05612347313
86.4,-0.525601578,0.3317733173,0.06814599312,-0.09819601936,-0.5787519091,0.3434158208,0.07054920365,-0.1016828983
86.6,-0.4299869033,0.6149015599,0.04493896998,-0.1317642802,-0.4777625012,0.6564677754,0.04651929759,-0.1364320226
86.8,-0.2844625302,0.8259917476,0.0164012162,-0.1509727203,-0.3213142985,0.8925823903,0.01697112752,-0.1563162572
87,-0.1060464525,0.9406191243,-0.01433437923,-0.1535085879,-0.1277076875,1.024436672,-0.01485220974,-0.1589412953
87.2,0.08444835192,0.9456267216,-0.043857448,-0.1389384529,0.08046889425,1.036889142,-0.04542031224,-0.1438580207
87.4,0.26484175,0.8406293017,-0.06886578495,-0.1087687816,0.2789743677,0.9287116556,-0.07131464095,-0.1126252979
87.6,0.414167764,0.6380298631,-0.08654077932,-0.06628410609,0.4447364671,0.7127005682,-0.08961713763,-0.06864256563
